Term,Definition,Grammatical Label,Topic,URL
ball catcher,"A downhole device or assembly used to catch and retain balls used to actuate ball-operated tools or equipment. Following activation, some ball-operated tools incorporate a means of ejecting the activation ball to regain a fullbore flow path. In such cases, the ball can be retained in a ball catcher.",Noun,Well Completions,https://glossary.slb.com/en/terms/b/ball_catcher
ball operated,"Describing a mechanism or system that is actuated by a ball that is dropped or pumped through the tubing string. Once located on a landing seat, the tool mechanism is generally actuated by hydraulic pressure.",Adjective,Well Completions,https://glossary.slb.com/en/terms/b/ball_operated
backside,A term used to describe the annulus surrounding a production tubing string above the production packer.,Noun,Well Completions,https://glossary.slb.com/en/terms/b/backside
barefoot completion,"A well completion that has no casing or liner set across the reservoir formation, allowing the produced fluids to flow directly into the wellbore. This type of completion suffers the major disadvantage that the sandface is unsupported and may collapse. Also, without any casing or liner installed, selective treatments or remedial work within the reservoir section are more difficult.",Noun,Well Completions,https://glossary.slb.com/en/terms/b/barefoot_completion
blast joint,"A section of heavy walled tubing that is placed across any perforated interval through which the production tubing must pass, such as may be required in multiple zone completions. In addition to being heavier than normal completion components, the wall of a blast joint is often treated to resist the jetting action that may result in the proximity of the perforations.",Noun,Well Completions,https://glossary.slb.com/en/terms/b/blast_joint
barite plug,"A plug made from barite weighting materials that is placed at the bottom of a wellbore. Unlike a cement plug, the settled solids do not set solid, yet a barite plug can provide effective and low-cost pressure isolation. A barite plug is relatively easy to remove and is often used as a temporary facility for pressure isolation or as a platform enabling the accurate placement of treatments above the plug.",Noun,Well Completions,https://glossary.slb.com/en/terms/b/barite_plug
blank pipe,A short section of plain tubing used to separate or space-out specialized components in a completion assembly. Blank pipe is commonly used in sand control completions where intervals of screen are separated by short sections of blank pipe. The term is also used to describe unperforated sections of casing or liner.,Noun,Well Completions,https://glossary.slb.com/en/terms/b/blank_pipe
brine,Water containing more dissolved inorganic salt than typical seawater.,Noun,Geology,https://glossary.slb.com/en/terms/b/brine
ball sealers,"Small spheres designed to seal perforations that are accepting the most fluid, thereby diverting reservoir treatments to other portions of the target zone. Ball sealers are incorporated into the treatment fluid and pumped with it. The effectiveness of this type of mechanical diversion to keep the balls in place is strongly dependent on the differential pressure across the perforation and the geometry of the perforation itself.",Noun,Well Completions,https://glossary.slb.com/en/terms/b/ball_sealers
bring in the well,To prepare a well for production by initiating flow from the reservoir. This is the final phase of a completion or workover process.,Verb,Well Completions,https://glossary.slb.com/en/terms/b/bring_in_the_well
bridge plug,"A downhole tool that is located and set to isolate the lower part of the wellbore. Bridge plugs may be permanent or retrievable, enabling the lower wellbore to be permanently sealed from production or temporarily isolated from a treatment conducted on an upper zone.",Noun,Well Completions,https://glossary.slb.com/en/terms/b/bridge_plug
breakdown pressure,"The pressure at which the rock matrix of an exposed formation fractures and allows fluid to be injected. The breakdown pressure is established before determining reservoir treatment parameters. Hydraulic fracturing operations are conducted above the breakdown pressure, while matrix stimulation treatments are performed with the treatment pressure safely below the breakdown pressure.",Noun,Well Completions,https://glossary.slb.com/en/terms/b/breakdown_pressure
breakthrough,"A description of reservoir conditions under which a fluid, previously isolated or separated from production, gains access to a producing wellbore. The term is most commonly applied to water or gas breakthrough, where the water or gas injected to maintain reservoir pressure via injection wells breaks through to one or more of the producing wells.",Noun,Well Completions,https://glossary.slb.com/en/terms/b/breakthrough
