Term,Definition,Grammatical Label,Topic,URL
gray list,"Products 'requiring strong regulatory control,' as determined by the Oslo and Paris Commission (OSPAR). The list includes heavy metals such as zinc, lead and chromium. OSPAR, formerly known as PARCOM, is a group of experts who advise North Sea countries on environmental policy and legislation. The group has been influential in establishing North Sea legislation on drilling fluids that has served as the model for other operating areas. The Commission has published lists of environmentally acceptable and unacceptable products, referred to as the ""green,"" ""grey"" and ""black"" lists.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/g/gray_list
gunning the pits,"The act of strongly agitating the mud pits, particularly on bottom and in corners, with the mud guns. Gunning the pits lifts settled barite, which can result in sudden, perhaps undesirable, increase in mud density in the pits.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/g/gunning_the_pits
glass jar test,"A qualitative pilot test used to determine whether water-wet solids (for example, barite) exist in an oil-base mud. An oil mud is put into a clean, round, glass quart jar filled about 1/3 full. The mud is stirred on a commercial-grade mixer or blender for 15 minutes. The mud is poured out and the jar, drained and examined. Solids strongly adhering to the glass are indicative of the presence of water-wet solids in the mud. The test has been correlated with inside plugging of drillpipe, which occurs when an oil mud becomes under-treated with oil-wetting agent. The electrical stability test cam be used to evaluate wettability and emulsion quality along with evidence of free water in high-pressure, high-temperature filtrate.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/g/glass_jar_test
granular lost-circulation material,"A type of lost-circulation material that is chunky in shape and prepared in a range of particle sizes. Granular LCM is added to mud and placed downhole to help retard the loss of mud into fractures or highly permeable formations. Ideally, granular LCM should be insoluble and inert to the mud system in which it is used. Examples are ground and sized limestone or marble, wood, nut hulls, Formica, corncobs and cotton hulls. Often, granular, flake and fiber LCMs are mixed together into an LCM pill and pumped into the well next to the loss zone to seal the formation into which circulation is lost.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/g/granular_lost-circulation_material
gas-cut mud,"A drilling fluid (or mud) that has gas (air or natural gas) bubbles in it, resulting in a lower bulk, unpressurized density compared with a mud not cut by gas. The density of gas-cut mud can be measured accurately using a pressurized mud balance. Defoamer chemicals added to the mud or a mechanical vacuum pump degasser can liberate the trapped gas. The derrickman periodically measures mud density and communicates the results to the drilling crew via an intercom, typically reporting something like ""9.6 heavy,"" ""10.4,"" or ""13.2 light,"" indicating more than 9.6 pounds per gallon, 10.4 pounds per gallon, or less than 13.2 pounds per gallon, respectively. Each tenth of a pound per gallon is referred to as a ""point"" of mud weight. Note that for this low-accuracy measurement, no direct mention of gas cut is made. A gas cut is inferred only if the mud returning to the surface is significantly less dense than it should be. In the case of the mud logger's measurement, ""units"" of gas (having virtually no absolute meaning) are reported. For the mud logger's measurement, a direct indication of combustible gases is made, with no direct correlation to mud weight.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/g/gas-cut_mud
grey list,"Products 'requiring strong regulatory control,' as determined by the Oslo and Paris Commission (OSPAR). The list includes heavy metals such as zinc, lead and chromium. OSPAR, formerly known as PARCOM, is a group of experts who advise North Sea countries on environmental policy and legislation. The group has been influential in establishing North Sea legislation on drilling fluids that has served as the model for other operating areas. The Commission has published lists of environmentally acceptable and unacceptable products, referred to as the ""green,"" ""grey"" and ""black"" lists.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/g/grey_list
green list,"Products posing relatively little harm to the environment (specifically the marine environment), as determined by the Oslo and Paris Commission (OSPAR). Examples of products that comprise the Green or A list include inert minerals such as bentonite, inorganic salts that are common constituents of seawater such as sodium and potassium chloride, and simple organic products such as starch and carboxymethylcellulose (CMC). OSPAR, formerly known as PARCOM, is a group of experts who advise North Sea countries on environmental policy and legislation. The group has been influential in establishing North Sea legislation on drilling fluids that has served as the model for other operating areas. The Commission has published lists of environmentally acceptable and unacceptable products, referred to as the ""green,"" ""grey"" and ""black"" lists.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/g/green_list
guar gum,"A hydrophilic polysaccharide from the seed of the guar plant. It is a galactomannan type of saccharide that is highly dispersible into water and brines of various types and salinity. Its water solutions are non-Newtonian and also can be cross-linked by borax to give very high gel strength for suspension. Such a structure is easily broken by breakers in fracturing fluids, so it serves as a carrier for placing sand far back into fractures. It is also used as a top-hole drilling fluid. Disadvantages of using guar gum include its lack of thermal stability and sensitivity to high pH and bacterial fermentation.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/g/guar_gum
gilsonite,"A generic name widely used for a black, lustrous, carbonaceous resin classified as an asphaltite. Its proper name is uintaite, and it is found in Utah, USA. An important characteristic of gilsonite is its softening-point temperature. In oil-base muds, it is used as a fluid-loss control agent. Being a hydrocarbon, it is naturally wetted by the oil. In water-base muds, it is used as a shale-stabilizing additive and is difficult to evaluate unless tested at or above its softening point. As a hydrocarbon, the powder must be coupled to water by using a glycol or similar water-wetter.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/g/gilsonite
geothermal gradient,"The rate of increase in temperature per unit depth in the Earth. Although the geothermal gradient varies from place to place, it averages 25–30 degC/km [15 degF/1,000 ft]. Temperature gradients sometimes increase dramatically around volcanic areas. It is particularly important for drilling fluids engineers to know the geothermal gradient in an area when they are designing a deep well. The downhole temperature can be calculated by adding the surface temperature to the product of the depth and the geothermal gradient.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/g/geothermal_gradient
glycol,"A series of alcohols with general formula C2nH4n+2On+1. The simplest member is ethylene glycol C2H6O2, widely used as antifreeze. Glycols may be used in drilling fluids as gas hydrate inhibitors.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/g/glycol
